,sample,cg00082912,cg00084338,cg00106345,cg00155310,cg00157199,cg00164949,cg00177787,cg00334063,cg00423153,cg00428457,cg00440032,cg00456343,cg00494919,cg00513941,cg00655552,cg00674365,cg00839579,cg00921266,cg00927554,cg01109574,cg01140660,cg01227537,cg01246520,cg01268824,cg01288184,cg01414268,cg01518607,cg01561304,cg01594538,cg01610165,cg01696784,cg01738022,cg01749491,cg01754525,cg01760475,cg01765077,cg01774894,cg01824466,cg01899542,cg01925738,cg01996567,cg02004851,cg02085507,cg02152985,cg02159489,cg02245004,cg02246055,cg02280532,cg02519751,cg02539153,cg02571816,cg02637318,cg02639181,cg02657401,cg02710296,cg02722596,cg02772121,cg02837536,cg02872767,cg02886375,cg03036557,cg03063639,cg03081173,cg03120555,cg03126579,cg03140412,cg03161803,cg03163459,cg03184290,cg03188948,cg03289872,cg03315407,cg03344031,cg03389653,cg03475293,cg03480346,cg03486986,cg03502002,cg03532926,cg03544320,cg03730533,cg03738384,cg03738707,cg03748376,cg03753331,cg03819134,cg03854238,cg03900143,cg03953626,cg04088969,cg04118610,cg04122815,cg04140663,cg04178787,cg04227961,cg04336379,cg04387835,cg04428071,cg04583813,cg04599026,cg04657146,cg04742780,cg04974062,cg05003554,cg05016408,cg05084668,cg05183931,cg05211768,cg05301470,cg05344495,cg05348366,cg05528899,cg05651243,cg05732750,cg05735180,cg05743713,cg05835105,cg05864326,cg05890377,cg05920961,cg05933904,cg05962092,cg06051311,cg06206801,cg06211550,cg06315390,cg06351537,cg06358671
0,tcga.3c.aaau,0.12325365536306371,0.10219867706614295,0.1116134960274055,0.08341747940380562,0.08296444738464445,0.1533640791680701,0.1424612239067989,0.12174598848063449,0.13987998161899487,0.10001783237786022,0.0895786538489041,0.0971629008488376,0.1515456091540251,0.15359302331808536,0.09253812220608493,0.1061163496062319,0.09529512937707368,0.07838224893322177,0.14631690844303008,0.08396368960353638,0.06476432910234167,0.14050168180826703,0.14066803301996939,0.08174534565856413,0.12868817029599705,0.09688347923313576,0.11264626213861526,0.09963312346230047,0.16940824923055828,0.13056732531640092,0.15791073406971007,0.09185244980136018,0.09084675686179222,0.08540984197117191,0.1593786632820152,0.09864484741490037,0.08977077824244431,0.16891493975544364,0.08013206461031477,0.07834270065965623,0.11275283068256325,0.11323364906339749,0.12445862780288515,0.08262558684300227,0.12600036639312626,0.09417160077159697,0.09442847840840231,0.16126324629772243,0.08262328758227086,0.09803654871591262,0.15441870947881706,0.10634981189383855,0.08850569798834902,0.09250230786055391,0.14054991748106999,0.1085255521575809,0.11103136674699084,0.0929793862861946,0.07250372144290253,0.08355609512295915,0.10562645573940035,0.10506105453676257,0.06551272775872277,0.14743939996120775,0.15702455571202015,0.14818117560885768,0.14279601428880004,0.08381187967956154,0.15005662949566909,0.1463325423409716,0.14280424979695144,0.08788270867902248,0.14303153560398302,0.0974538234111827,0.09019153162036732,0.07157874456277508,0.09071742202089027,0.1417409667449824,0.08661164500496374,0.07967986102029984,0.1030384576124788,0.07525964548537967,0.1311625777744057,0.08633189944940914,0.10122794329066989,0.10953532598712663,0.16870756838789178,0.13184528824942843,0.15162375701889452,0.16905639688504978,0.13167084609508373,0.1277898780004638,0.09600363709798071,0.12931778267353314,0.08920387021136726,0.09834336476177565,0.12714696878724527,0.08196503318953563,0.09695155876623762,0.11823829212474614,0.17208955980192142,0.12707259067703341,0.15054879357092027,0.05991684857549375,0.10526436521247941,0.1261904918850108,0.09799349277142279,0.103013789625481,0.15116627491298754,0.14443093954973296,0.09129288586359356,0.10240944125127067,0.097182680606369,0.14680885874575644,0.12170933968535187,0.12429280008197532,0.1139644557918026,0.14894827858006807,0.13099173746773002,0.11123936984755696,0.09929413093699921,0.12482176998343705,0.14887506033436398,0.1547214358181131,0.14758485049896128,0.15306278696744824,0.07781507200765761,0.1443487781476085
1,tcga.3c.aali,0.08087332734703652,0.15693368337089764,0.12110104901363411,0.08489777835439788,0.08831963497800277,0.13454560159660423,0.08080898657657307,0.10435301141445377,0.08266430524811359,0.10153065700141155,0.15290261452847778,0.14446128538139355,0.12036345364375069,0.16301709236326895,0.08122194190204829,0.10043705510629047,0.07475457859730239,0.10003810221292717,0.14631690844303008,0.0875938565289994,0.09371861839421007,0.12486956322099853,0.14066803301996939,0.08737804044210828,0.14042104044011391,0.09583318580031142,0.11479236965449907,0.08078688424419503,0.15665701584712458,0.12046382576308923,0.16017331400830942,0.09811660392788679,0.08519610778444081,0.088487219343239,0.08635202751211955,0.14631204167967793,0.15071462336071195,0.11936200889923415,0.14255460419220276,0.12782985433641922,0.0793700847857774,0.11323364906339749,0.08601510919596252,0.08263684197126892,0.13599236929543773,0.1686676496592943,0.1599047893297605,0.1053793759796026,0.07973712217803933,0.08879508450287091,0.15543679485006923,0.17742965279018574,0.1613059340660346,0.09578679385449312,0.14235619824481838,0.1456280463127224,0.10203282384678052,0.10177716916762024,0.10403196026593177,0.07549781062712307,0.13556623576534502,0.10376060341032137,0.13220236054398193,0.1335103593509735,0.10872298053649572,0.13874157263136078,0.141208788103078,0.09452666917238876,0.08274208100757395,0.09013974890100193,0.10793831416933301,0.15556706855976274,0.10208669957194921,0.13834980649862513,0.10638659408939705,0.15331895565156317,0.09545930425243054,0.10149027743764487,0.07836445538478315,0.14255538658938788,0.14666692793606761,0.14511795557259208,0.1378800804800649,0.10417358650449902,0.10251165947498891,0.1554966019890357,0.14139821967047433,0.0845989977376643,0.14664862979790422,0.09709479654727217,0.09294378413824445,0.08548436740367325,0.09218813170362286,0.1462918355137537,0.15737292500350125,0.10795508224542787,0.1456994964664262,0.08196503318953563,0.10479406506094291,0.0978855577017536,0.09032575158639813,0.09936649047907896,0.15054879357092027,0.08240782898681304,0.08029419673020269,0.07678532983950978,0.13787789187221663,0.18323860545583961,0.07492643303094955,0.0872418372136197,0.10077169700781963,0.11174030228179269,0.1508168568280282,0.14713812893433528,0.14328135331308384,0.10583674173478747,0.07901722835859377,0.11917037183656906,0.09677150825752726,0.18307056703091903,0.09914779830511398,0.07956193147598524,0.12116689222800671,0.10841537721033416,0.13311483488201178,0.1476087972754288,0.084631965647636,0.15078359065871394
2,tcga.3c.aalj,0.12325365536306371,0.1507847246724462,0.14024554554901278,0.12456675779288187,0.096213487464688,0.1336304877126686,0.14167683175547105,0.1445938113034767,0.08672060174482701,0.10757567240516258,0.09643572822571084,0.1493903529711034,0.15164750750613515,0.16087084429211013,0.09467180967585212,0.15668095339139734,0.1437290278110365,0.1388746141747051,0.15353898462139265,0.10514106943610484,0.07525497765908937,0.14050168180826703,0.13770638400304228,0.11856182254440673,0.13557926321546154,0.0938333921473936,0.1269003333390855,0.10426256014390578,0.1560939654312955,0.12128637702543602,0.13675552534795396,0.13576918474289526,0.14217011987658285,0.08540984197117191,0.14303253193472026,0.0918410910185755,0.15707641789777277,0.1685271624652432,0.11470370813421701,0.11675687529606303,0.12215668272804543,0.11323364906339749,0.09233343470431826,0.0840821127492111,0.13612897690104084,0.15382030593988155,0.09879939643054139,0.1559644251408066,0.12188383447128419,0.14924048212525648,0.1125640946614074,0.1721617671059832,0.1616083285431987,0.09802771025097382,0.13920752794325217,0.09606645793321923,0.12156547186773857,0.10330669196746725,0.07250372144290253,0.08708823297648843,0.10176837141295758,0.17120079529366106,0.09905199145868543,0.1412495336773457,0.1344676584489742,0.13384399053881185,0.14279601428880004,0.12792840345635012,0.13186221120121913,0.13188865304831418,0.1691073260829102,0.15006752015606986,0.15966333015705994,0.09744706183577974,0.17826514725877235,0.1495660465086905,0.09710370927930852,0.13901537242804568,0.11974078050156806,0.12769317880527367,0.16003954491867955,0.08467387558070864,0.15347099512288853,0.084633904320104,0.15567163111997148,0.14679719913799497,0.1412772561218292,0.14751483815930147,0.132563801373439,0.14371011784132173,0.13167084609508373,0.13947255332046704,0.1565704233566972,0.13951363702226335,0.15775699188281334,0.1402764248284229,0.14356229671656778,0.09387266092618259,0.10366204238530533,0.14665597485652784,0.08944279229212179,0.16931627312370823,0.15054879357092027,0.06984888707134043,0.13212621443164846,0.12974274751217682,0.16254462493366956,0.17527617948883983,0.14806379322688132,0.1384403590714912,0.1023812704795763,0.10642956871692213,0.15716205008703227,0.1363015503534669,0.14753896134520683,0.16597904897380913,0.1411422188492135,0.13779406596953994,0.15487801042086988,0.1774377844898569,0.1487891080178706,0.1475218014798699,0.14523768280162613,0.15734289443853322,0.12828052072384433,0.14456095290116866,0.09687224994081498,0.1454004788635072
3,tcga.3c.aalk,0.1541720969594445,0.09755680215819997,0.12874245027327147,0.10064591406109188,0.14252546872585664,0.12360402364856432,0.14129976786105045,0.13387396447375619,0.1492718495661919,0.10702347459506915,0.14045155761605022,0.14928328783662934,0.12683534777250602,0.12021562119557319,0.14934108886310274,0.12240385912718911,0.13914067226891694,0.14023496314990078,0.14029666620492917,0.14592660721303738,0.1414669415055066,0.14050168180826703,0.11831254837916899,0.1123962527011191,0.1401850538502787,0.15166295315666783,0.13347544064185687,0.09963312346230047,0.12534030445922104,0.11023429386977779,0.10669288601775906,0.12338836393326731,0.15342920960426493,0.14362654074708844,0.13622265551632998,0.10477995666493675,0.15582083618958664,0.09994832635595084,0.10411369842841693,0.13095886251093364,0.13249301761372853,0.11323364906339749,0.1258764980954708,0.14054121361117844,0.13594226185979907,0.14714870937178867,0.14378604258801925,0.1558211258583296,0.14100856348455912,0.1362083644556321,0.14329840709955521,0.15928580712791218,0.153631667398729,0.15412031866328743,0.1328080355806043,0.14165252029065073,0.15010310635560348,0.12214838555878599,0.14574773015859718,0.13736577734960295,0.15363426419731754,0.1642211353061596,0.11981118865113616,0.08811267836935774,0.14262439618188374,0.12910190916720296,0.13362523445111585,0.11409750170148768,0.13335467273266655,0.1621600976038077,0.12600447455734548,0.10840328588394668,0.15917302824526716,0.13834097851583677,0.1026809885953733,0.1408162621083472,0.11343922855698316,0.14134986735675822,0.1275574975876868,0.140573940544666,0.14526108734465173,0.09033771712902729,0.13354772409447574,0.12073651835112237,0.1019078229361993,0.12959701002900972,0.15545012375855952,0.13855169170993345,0.12936556362650778,0.12419677225122272,0.14513163691582692,0.14045596936338578,0.1131815209567609,0.13556896288232187,0.13301261336810144,0.1614834030459878,0.10583189348896653,0.07519833445945417,0.09548641501249916,0.13529863217464544,0.13202720458032682,0.15562376769620262,0.15054879357092027,0.1192147031219401,0.13184430456027152,0.12527937466775907,0.14182672612388156,0.11712761129482088,0.15016385739026128,0.11975698689575175,0.09797105783601846,0.1498426612137225,0.154114924787339,0.12779731006205658,0.14199284860636843,0.14652047088960676,0.14030380548982993,0.12800929773390335,0.1452711556674198,0.13761280366256848,0.15136501862007984,0.13307409631765102,0.15243692647741136,0.15439126314655224,0.12605687059232867,0.14564963849402332,0.11108326802902513,0.11267839895524695
4,tcga.4h.aaak,0.10812925808792337,0.09907117903311283,0.12839188161117415,0.08969292975376106,0.12972828082531168,0.13606572083446222,0.14264544242285315,0.13257828319864823,0.108294514670602,0.10337751264376127,0.11540746737512605,0.0990733570072936,0.14184488521244423,0.09160180275739416,0.15007198458081966,0.16169156052214834,0.13034279461517975,0.09438204767889978,0.10220650621603353,0.09294115985728346,0.1188291127365374,0.13173954012688144,0.14066803301996939,0.13536139912495024,0.13856031831802182,0.09065191672622874,0.11183384318203513,0.12649126695423774,0.1298288422185361,0.12442403863491706,0.08975803006751146,0.11629380113748525,0.12306844439098524,0.11568820112975353,0.0968427121283833,0.17435636498717266,0.08977077824244431,0.09841173450854344,0.15462524533087413,0.13547447787677763,0.12595132839521622,0.11323364906339749,0.14091466928340027,0.10602272379894964,0.1200209789546607,0.12669726278312304,0.13687123916964344,0.10561628478496454,0.13115175974289148,0.09738460864824307,0.08749751495741094,0.1540748325718626,0.10456958101122496,0.13670550490992467,0.13727807506590933,0.12729012241957938,0.1372665856739488,0.11989267655246381,0.10210161137619046,0.14403979870309291,0.1013427330077511,0.10364759426829892,0.13486221860100814,0.12156737940681775,0.13353349469524212,0.1448174873525489,0.14279601428880004,0.15561319743984772,0.14052633765980485,0.09208387650504951,0.1654044322713625,0.14145722938671956,0.0997186019906516,0.09748823708682423,0.10375839409682103,0.11713726096126398,0.09620129157378504,0.1174194207698604,0.13389702569288245,0.14004243074560452,0.14224797035021003,0.1385736957813068,0.13405084001509399,0.08619376692376488,0.12258527970503169,0.10766581978309062,0.1344571259992074,0.13734626869899688,0.12943329821813973,0.09798735212625617,0.12945629683691245,0.10171863687474246,0.11186595645741844,0.12863732016512874,0.09045546498605365,0.09834336476177565,0.06681247010255453,0.08196503318953563,0.10707386900324548,0.14147617301832857,0.11946983808588303,0.12707259067703341,0.1348433353398044,0.08899602746513346,0.12713880263477956,0.12843480250137423,0.09764509933578294,0.1029737943435749,0.14534401305336167,0.14652322641054413,0.10609550128319732,0.14964195348511006,0.14886289283948256,0.13221394313405038,0.1438852520458195,0.1430722752093294,0.1346681544590444,0.13636245333709512,0.14916109068523334,0.10640953576208814,0.09996130196191888,0.1245555172202284,0.14305731454278783,0.12353225240491683,0.11635917357918482,0.1465977891001054,0.10262260517912586,0.11567466478717835
5,tcga.5l.aat0,0.13522542239944074,0.09468114530875481,0.11454258958269524,0.08702479161916296,0.08712872281994288,0.12339262429691306,0.11252500178385455,0.13214562496248536,0.12832913481568387,0.10934054641774524,0.13443518347599268,0.1417676637021174,0.14411913641300148,0.10321888646026504,0.14565245830151732,0.13892899061699227,0.1254824032664628,0.11567775002348822,0.14319602405274262,0.10132809000694913,0.12669996102195738,0.13686953510620992,0.13043392374216337,0.13044447955344557,0.12407430094435488,0.1002113437769428,0.10755273552972233,0.13450315063994298,0.11718337136338566,0.09684785267670733,0.09406666974457709,0.12362376114234498,0.1383679668263794,0.11022578467336672,0.08601924811720041,0.1272186675250627,0.08756632640967724,0.09086434326901927,0.13115313233001596,0.09140637110706953,0.12391442208904706,0.14033288961339863,0.13303109532632976,0.11703432398549692,0.1301767555065479,0.11238518033184347,0.11533683736655187,0.15508960889585793,0.11304456643500825,0.13762889595345185,0.12085616372630585,0.1022743495708467,0.10285338966077791,0.14387413728815787,0.131753376868294,0.13739332049877176,0.15404295276625876,0.1145045303853023,0.13447399982692787,0.14020657546806936,0.10811916549254004,0.10385739931863489,0.09356953452510672,0.1335396810819911,0.12971515438340053,0.13627344702094932,0.10745521471404149,0.09162719924279918,0.13603720598067315,0.15146475873417026,0.1441352076104563,0.09518424629216038,0.10005913856387269,0.12002340158596506,0.11891415339757365,0.1412572670287216,0.12075180169326163,0.13055917732778613,0.13958555467399794,0.13717965228244994,0.10850058790952896,0.13540428276686503,0.13679608288685163,0.0865185388806462,0.10099882676557895,0.1141574427669859,0.14426074983143103,0.12574956066612156,0.11560238001340509,0.10453843972656571,0.12730339420557124,0.1507833637995037,0.10353244190409268,0.1274245865741645,0.09122993912470902,0.10826902188237249,0.1278034009641836,0.10608880789363073,0.10881814229047722,0.1408152793992843,0.12619153098409125,0.13578523874564838,0.12959912305905616,0.10298866287524416,0.13465347875404726,0.1292290526779133,0.1312045760209763,0.10428285586035727,0.12156007588173509,0.12297312224463139,0.10315803267428303,0.1491196925232762,0.10965771710154842,0.13049780592407556,0.10705066933727332,0.11466135250512915,0.12739265987565684,0.10722530812025237,0.10808097832075657,0.10721318616455845,0.09981318984512366,0.11541324827911802,0.14749262471187483,0.11818104066661798,0.09293009094545683,0.13234707511109672,0.117709222005044,0.09401757463804011
6,tcga.5l.aat1,0.12325365536306371,0.15295912080542617,0.11856038708945665,0.09052887370723174,0.1268521544851287,0.12139281037728802,0.14093163857582414,0.1299938497505488,0.11454458627093687,0.1195715073259839,0.13143810800384956,0.1464507666482969,0.11410016457000366,0.13015240622341756,0.12884606078187646,0.13990018675555518,0.09529512937707368,0.1363458716598796,0.13500858197777882,0.15055199384097467,0.1249171022645528,0.14050168180826703,0.14066803301996939,0.1119917020972302,0.1221508206834701,0.1272241200075499,0.12781504619179784,0.13639424789580343,0.11495548490429366,0.10222384368149358,0.11276302109440635,0.11243666767728724,0.1160279573317989,0.08540984197117191,0.08688608595108457,0.11521741318589744,0.08977077824244431,0.10220957369291939,0.12396801964287901,0.12007342340838581,0.13060019595822275,0.11323364906339749,0.10553689209419062,0.09376913227368341,0.13500234009904016,0.11617995906123327,0.09790167839170298,0.12837058724871647,0.12928732623739053,0.13461731736999977,0.1298296297076505,0.1162145451005045,0.15687314989844414,0.11985958386231504,0.12286830847657096,0.1085255521575809,0.111674796742874,0.1039753834892778,0.15152014961453683,0.14006935737632165,0.13303399230603483,0.15064059634670102,0.13126577232645434,0.11760833760840839,0.12188992601348354,0.13123782495916408,0.14279601428880004,0.11087253995084959,0.11805942166207309,0.10617832094415014,0.15339948748285093,0.10172183062519823,0.10959168718807985,0.1268748259889247,0.16824548723592753,0.14660675672712073,0.10749657335611598,0.13445880796666712,0.12128823476329179,0.1282042490577684,0.1030384576124788,0.10427117418220289,0.11688046212970951,0.13698470008434765,0.13954835661446544,0.13549858024084382,0.1541669720136074,0.13086090503528935,0.12225954988799632,0.13365621694560498,0.14460206722224786,0.11397546565123633,0.14134148301083804,0.12768065965177872,0.12626407654730584,0.14728781914859534,0.13726246961620314,0.08196503318953563,0.14958105277490458,0.13195416255904222,0.1695490610073489,0.12707259067703341,0.14567259392943802,0.1036970161444836,0.1339208772561397,0.13166886100372824,0.12619174292182284,0.15520224994919546,0.10837977366444941,0.12679505159191232,0.11022988266205691,0.14934668450569522,0.12146703037942863,0.12045531059089701,0.13395681578951948,0.13436798021061486,0.13034933770627885,0.11434241364029164,0.16170097014828524,0.1075110631764238,0.1420204061436976,0.13446911706833,0.12654346080586953,0.15127463293638801,0.09424446000481515,0.15306278696744824,0.11030658996931537,0.1368723264065983
7,tcga.5t.a9qa,0.16725594300840937,0.15926970900573223,0.14363099491377979,0.1488062381120683,0.16376558998952423,0.16243087680058127,0.1432843638375204,0.15361340138859325,0.16610184383398868,0.0976515482944358,0.08863467234869246,0.14782331143822672,0.15181028792141563,0.1630909189497488,0.15389159695100363,0.17705933017622347,0.1493621367821623,0.1596246268570755,0.16185178051102891,0.1573480458100026,0.1473745547925523,0.14655680087333928,0.1489385910491699,0.15023985943455057,0.1517883226348983,0.1460854956071883,0.147940581966962,0.1501366586294234,0.1638915638733714,0.14967366637222843,0.16104827694891627,0.15617433041028383,0.16269109762782905,0.1653135750234322,0.16032713863978865,0.09107462556517303,0.15389476107220496,0.16488810981886598,0.14259614922146535,0.13422204757834402,0.1188212629547502,0.11323364906339749,0.10553265518621484,0.16182824608577087,0.13369661342135772,0.1751519567382423,0.165950446168689,0.18647114517770136,0.15024737515060335,0.15124517423137518,0.16279404764835245,0.18646349802019835,0.164726114599952,0.16846301544243134,0.14699760855307575,0.14976958407307966,0.1625435460503412,0.17563887339908185,0.07250372144290253,0.1527782713838454,0.1321457937248783,0.17982301332946254,0.14556746937369194,0.139816918621524,0.16007067023279256,0.15172452651145432,0.1488211124601772,0.09128220863243407,0.15216304085695836,0.13292190133912268,0.1816571071756608,0.16238102352151446,0.1199583706886875,0.16495229226077246,0.179703126169958,0.15610374443837105,0.18087408879674943,0.1515068355188643,0.1592954326744313,0.15639618646147518,0.167279869388915,0.15172105943849118,0.15613931456648167,0.12409212875510589,0.10367403729692175,0.16497635763297083,0.16703334244262755,0.16444469520023275,0.1546807083585534,0.11201308653388481,0.14116077876025498,0.16867161834965252,0.17186191230768336,0.14893917428092238,0.16778945844960153,0.17188707290362162,0.11060175925834421,0.13528118372679188,0.09488904836950121,0.154747025626072,0.12796358013263684,0.16971145253818826,0.14867760515441333,0.14257368009581872,0.14497854903628007,0.07906146109140305,0.17591537509512462,0.1898892758124523,0.1549850261108605,0.1587421355641642,0.18033200980002415,0.1434974903894438,0.15848301599123024,0.15171986702603246,0.16006198794114346,0.17626183967716794,0.1565309261073336,0.15115548475367424,0.1676006577347888,0.11509090805686625,0.17135617827427246,0.15332346892471524,0.16171153243018327,0.1725867950528424,0.15491026467459235,0.15762677049759938,0.15912589309761133,0.15451155192855548
8,tcga.a1.a0sb,0.15889846984464936,0.10215778455369778,0.08956067382158164,0.15864628740684297,0.10029858989232573,0.07591345342102782,0.10521436751556992,0.1297395277598434,0.09130086853340583,0.17385011916627752,0.14996813844365564,0.1452641409933051,0.06822985813176188,0.08606449858583597,0.12480011874721075,0.09952875363424944,0.1418523555370005,0.06872461346159639,0.08376600386833519,0.09048920469222496,0.11693917977398453,0.15392808120281687,0.06554188183365924,0.1415688870773589,0.08651114390116925,0.17558743608789407,0.06450075639468303,0.1469154667748062,0.09167063322052522,0.0752393235783071,0.06820275495773466,0.1599099358639906,0.1404228615876577,0.09255622600284545,0.08726404972040491,0.11335081888556842,0.07838453120806413,0.11807328752383074,0.1487586948411466,0.09993460664543313,0.12512521788415368,0.11323364906339749,0.10620437718859947,0.16567443707204077,0.13719341594969559,0.0928491381075041,0.09008905601067287,0.10485311621918553,0.14435711871447277,0.08664695223886093,0.10655221906002213,0.1011914670456059,0.07953754692390017,0.08968009595311031,0.059341390880846,0.15251910458309179,0.07757754447657654,0.1782579753391364,0.07554665285022175,0.0588768118862682,0.09975093486744302,0.10297654153822278,0.14204685433685713,0.06951265909437288,0.08239748291250301,0.15042622405214082,0.08214914854612713,0.16717370544541038,0.15898406468736948,0.08855483341560622,0.09518425663646816,0.1460329538590808,0.09397968734474936,0.09710688125372047,0.13835482172746708,0.07566547015964481,0.08937501694894287,0.07563341505297042,0.07347685831585499,0.07849067670175279,0.12532474664619472,0.15701002277508636,0.12130142866035791,0.08321510737802429,0.10000010175349874,0.08979544694783467,0.08572843308115936,0.08365757402472075,0.12245082790774889,0.09487145153872387,0.14200028995082023,0.13350228867619132,0.09033055136139975,0.07520211795210423,0.12851870516392,0.08888811887743248,0.15481692888611917,0.15389321744834034,0.08645044423074674,0.07612876614955719,0.08736551270301313,0.09420791343660817,0.07019321594535419,0.14468917461843323,0.074073595195489,0.16372300406814583,0.09500772201747623,0.1020594448116824,0.15763413330746262,0.08837735473161111,0.09383236185628653,0.0733699574432746,0.08447957911396134,0.07063772236539051,0.08275791835531257,0.10827917406878872,0.15949240771791062,0.058646458130137136,0.11959335840842286,0.10359961344790983,0.09827800613629908,0.06852190862451485,0.07650542981433664,0.08722186306139669,0.1637172315118311,0.0803732609216477,0.15749703995662592,0.06320502277398729
9,tcga.a1.a0sf,0.10719029324970519,0.10303629458961579,0.13174097272481844,0.0974434977400912,0.11508569231187492,0.10723899085694892,0.0861385545764792,0.13504269515307737,0.1468751789838766,0.11616831318442755,0.11582314591309337,0.1426807360150953,0.14301472397813483,0.10013348302158648,0.11968816475446487,0.15048316825970834,0.11520937398076028,0.1364270806467713,0.14273733909602238,0.09188486790368913,0.12404748338972957,0.14163513844849543,0.11704581275706864,0.13849866747695738,0.13148075334307488,0.16312583962697205,0.13851503358679756,0.1216605668014461,0.12334403033887224,0.11191808176851904,0.09171452531750174,0.13686078284232217,0.11216161567982834,0.1330783481145757,0.12049379074963543,0.14951008843812577,0.14517365365513782,0.09059273849417389,0.1446332779017588,0.1337218947506651,0.09555559630332369,0.13894994886777848,0.10235212689203112,0.1451409800755522,0.13589662526266968,0.10467361435789029,0.09266793940999499,0.10495290213280387,0.14367517378729333,0.11889908216071851,0.12924472371997306,0.15084906180814528,0.10129830013487409,0.1441989360611625,0.13322503132628932,0.11713618047334273,0.09583653187648057,0.13056479605578883,0.14551071370541374,0.13138711349330923,0.1010154192576404,0.1036680601315303,0.11487629888728935,0.14603924918501876,0.14049383361154388,0.14073677073332927,0.1426875372721631,0.11423391831424456,0.13869649996818975,0.09239986447630874,0.15485742532529828,0.0991265572430198,0.10240484552767529,0.14515702358807256,0.12240806445675886,0.10199268066933137,0.1031876829598892,0.1384145433065947,0.13752790252444702,0.1415213080813117,0.1053223360057292,0.1000304617985939,0.12776044309555115,0.1483346837520833,0.14774714269856815,0.09103848810721668,0.14754217554169222,0.09682843866356453,0.13053958465969523,0.14124110922381278,0.1313697454935488,0.09785667435952694,0.12124310907910833,0.13237237343076316,0.10883981225541359,0.1286112801556389,0.13383155973643196,0.09552504780558226,0.10405774855496304,0.14275779731444202,0.12733250140685992,0.11312728109519186,0.1449463951270617,0.13692502373295085,0.13113824199821697,0.11213195100229341,0.10027490953521141,0.10426522326853084,0.12724310322764973,0.08204533833038972,0.1069973815813977,0.1499713202078096,0.13209375452544322,0.13582319694675193,0.1250155357189271,0.10390857049149316,0.13505753379169225,0.13391915881090166,0.14091632046954167,0.10253077163289234,0.14859760886755505,0.12132664443323463,0.11304846752271616,0.10011014937792853,0.12511062907334317,0.13037190908277435,0.10246318600678715,0.1448222458939789
