,sample,cg00082912,cg00084338,cg00106345,cg00155310,cg00157199,cg00164949,cg00334063,cg00423153,cg00428457,cg00440032,cg00456343,cg00494919,cg00513941,cg00582971,cg00655552,cg00768487,cg00839579,cg00921266,cg00927554,cg01109574,cg01140660,cg01227537,cg01246520,cg01268824,cg01288184,cg01414268,cg01518607,cg01561304,cg01594538,cg01610165,cg01696784,cg01738022,cg01749491,cg01754525,cg01760475,cg01824466,cg01899542,cg01925738,cg01996567,cg02004851,cg02048922,cg02085507,cg02119792,cg02152985,cg02159489,cg02245004,cg02246055,cg02280532,cg02519751,cg02539153,cg02571816,cg02637318,cg02639181,cg02657401,cg02710296,cg02722596,cg02772121,cg02837536,cg02872767,cg02886375,cg03036557,cg03044249,cg03063639,cg03070236,cg03081173,cg03120555,cg03126579,cg03140412,cg03161803,cg03163459,cg03184290,cg03188948,cg03289872,cg03306374,cg03315407,cg03389653,cg03475293,cg03480346,cg03486986,cg03502002,cg03532926,cg03544320,cg03592218,cg03730533,cg03738384,cg03738707,cg03748376,cg03753331,cg03819134,cg03854238,cg03900143,cg03953626,cg04088969,cg04118610,cg04122815,cg04140663,cg04178787,cg04227961,cg04336379,cg04387835,cg04428071,cg04583813,cg04599026,cg04657146,cg04742780,cg04974062,cg05003554,cg05016408,cg05084668,cg05183931,cg05211768,cg05301470,cg05344495,cg05528899,cg05732750,cg05735180,cg05743713,cg05835105,cg05864326,cg05890377,cg05920961,cg05933904,cg05962092,cg06051311,cg06206801,cg06211550,cg06315390,cg06351537,cg06358671
0,tcga.3z.a93z,0.16314868303538987,0.14384687521395945,0.1218950315750068,0.1644698118851074,0.11411736665494107,0.12310865223950257,0.1481338441525791,0.11758616475710901,0.1339290512603394,0.16542399487061943,0.17926358888002944,0.1789948030333757,0.14386196702330806,0.13236054054823912,0.1408979738274502,0.19451196631708462,0.14182693171140884,0.1340578835207576,0.16125424231144378,0.16602943645599488,0.166754339929858,0.11717917103370976,0.16430301297294828,0.1269632156851434,0.14921287974875533,0.22342219724157095,0.12656906181793717,0.1140677133573222,0.12770820435266184,0.18266235749525409,0.1687617499924218,0.20017420443142242,0.13430358369323692,0.14776900066660573,0.17710428534030437,0.1731154852361634,0.1941483910172677,0.1655543591489276,0.11462021676590903,0.11249751675197792,0.1988840138658485,0.1325041016886307,0.12933006821523174,0.13657728515897927,0.1751071348582001,0.1329491095579773,0.14777394187412066,0.13321648864836683,0.1467658911768025,0.17277764516307886,0.11788888766595151,0.12998012053696026,0.08947858609168174,0.12268737608316727,0.17019190100596823,0.13121852952312926,0.18074346892956938,0.18211021131848784,0.1848562401140663,0.15221505100883942,0.13445423109233817,0.13470020657836276,0.13595924194703163,0.2136215776740933,0.14232668684781657,0.16681304710706052,0.11854345754029806,0.14497539268342702,0.16696511850466775,0.12850144529791144,0.12841459545398073,0.17237960554975973,0.15373649473039597,0.1346871372467448,0.16652646387510023,0.13447155376557993,0.14866784067361083,0.12277730755648592,0.14092862899901346,0.20075858684102676,0.12290872362143887,0.1251018732865315,0.15151106643163634,0.12798241778897348,0.16338606247050577,0.1469891730756528,0.14144427723281838,0.13234683268516265,0.1525973739819579,0.1569020520197393,0.13994105227037743,0.14888810159660482,0.14077286625433968,0.151519303752269,0.16295182678631814,0.1265251345247262,0.14833261001530762,0.1410945837889559,0.14377942393023854,0.1306629922891841,0.14714953103504236,0.16832333362052304,0.15683619871983864,0.125023640414243,0.12455903538504698,0.1478607318069935,0.13036813483373322,0.1806676222514335,0.12742301161658273,0.12950509792436884,0.13958430622879453,0.1394145939934722,0.18291163494201707,0.11874928633834593,0.11754321315001431,0.13507658193243766,0.14688719400109065,0.1328024618201687,0.13074619339630683,0.18830548402968614,0.16337376113688679,0.1328015868350108,0.12242756386446002,0.17150151939739963,0.1714108246522318,0.1429774358294379,0.15202828341494892,0.12873545868615394,0.13366881215803353
1,tcga.6d.aa2e,0.14045339481963703,0.17701469462551245,0.15517270566461658,0.1766054316070551,0.203093554007448,0.1408659986296761,0.1586048996898577,0.12778681163949784,0.19510398081279376,0.2077016905769333,0.13836108307131859,0.1759631014754161,0.16196740385272912,0.13924642366592194,0.17953683422704284,0.2185833440222067,0.16347771580871395,0.15336209357496555,0.16125424231144378,0.17799168669269633,0.14941065258852268,0.15184399225767256,0.164935523055914,0.1922145731205634,0.22637634459903982,0.21234385477470247,0.13040264235458013,0.17223108642736437,0.1534808348451178,0.16684225712289827,0.1675921931275986,0.1924554623385165,0.14405742184109896,0.19742905959968682,0.16898265306733418,0.13416381839529906,0.19458340772638877,0.10433847481563768,0.1150375308846981,0.11947549349062721,0.1468802631271527,0.14781996097004688,0.14733611880706632,0.1710443745535544,0.17387236309389503,0.15377112994133446,0.15503716488673933,0.13349414720290234,0.1838261990162538,0.14992670461804333,0.16698985839721658,0.18267121171712347,0.15494808051025977,0.12906791905093654,0.1961895500804991,0.12582748567211596,0.17970011340960604,0.16912827175829853,0.12221294987811393,0.15532348019646303,0.12309917657185579,0.1391702822763551,0.13704002341291543,0.19338802934502375,0.18598868491483206,0.15787568255938345,0.12188620231475332,0.20438343123785357,0.15752895262129463,0.19783048084301222,0.13288599853701635,0.16735303867467882,0.13697445600836727,0.12196247143248046,0.16709982562079065,0.124878462129377,0.1649404577651033,0.19208186496780844,0.1254996351587178,0.14479401382195478,0.13893590670927217,0.1570868938546223,0.21700316719531373,0.12318339642532856,0.15464026131543235,0.1256306057589664,0.11911393399755796,0.13561757475283362,0.23430453575809368,0.14980545137399912,0.14151694919458813,0.17312577317085737,0.1298813938532145,0.15775181089977355,0.1926078218473763,0.1267933051654552,0.18410884173087874,0.17268013631719714,0.13978038787908706,0.18287665294442912,0.1992132639555207,0.16510399410754106,0.1390034342048095,0.12621700513660639,0.13511264169247453,0.14381137854608533,0.1731954651438832,0.12773358273370317,0.14809734464058213,0.13586990456634016,0.1458960829819242,0.1627508642454618,0.1563742054236141,0.13266346437939416,0.13683047801371284,0.148113601479785,0.17134787223518289,0.1513028615905263,0.16920788780801016,0.1860621611593023,0.15638094445459336,0.1355193232083531,0.14830590140187444,0.18199986225349846,0.14472571445260557,0.12885395062210606,0.15202828341494892,0.13515755658120265,0.148456823449601
2,tcga.a3.3358,0.13720124301564776,0.1353871338666256,0.13002938202409797,0.16036103664166576,0.12159302625484109,0.13220269092235512,0.13518254968565882,0.13846220345897703,0.1624847564299394,0.1417077650859901,0.18614194940762827,0.10602578041366617,0.18759788663580473,0.1427248467719061,0.17068422624869403,0.13562281819867605,0.15145020439797485,0.14552809607364126,0.13625681918596672,0.1580026761961465,0.15294762773012288,0.15104009022079978,0.16516508632609225,0.15606329841510858,0.15013819817082172,0.13870840888962585,0.15165316765672315,0.1744873910049588,0.16531582603021117,0.1605186754364299,0.16857290438896927,0.1401357819503082,0.13856350754923988,0.13499318838579616,0.1518450986185437,0.1330279448334937,0.13518492963502615,0.1198687992364359,0.13760028544603264,0.11871176164115926,0.13000982634240474,0.15657712060527024,0.15384420395073914,0.13050118772720107,0.1017918133147136,0.16067324613800044,0.14248065290627318,0.18472308873463555,0.10836991106690926,0.1349731528577728,0.17315824597424373,0.15682663972995797,0.16153275690615373,0.14398085748759595,0.1900154201476808,0.17510684384447958,0.14299139893533958,0.086880073109855,0.18087391191679342,0.1624408225304057,0.14464966278133154,0.13591525612859176,0.1366841425251557,0.14083897759407019,0.1331564986168498,0.1436705841135654,0.12795629910465176,0.14451457363992318,0.15294788913839472,0.1682789757546351,0.13772164254151423,0.18180662153052105,0.17417009239582182,0.17241791943367782,0.14884838875429376,0.12873663869502155,0.15791857835786743,0.15910222354291614,0.19022883658498885,0.14106748643431122,0.1534321883421709,0.14272873137951825,0.13455877888692802,0.15176891334966836,0.13829009419924965,0.17900670940820593,0.14441353733650517,0.1383203523235781,0.1457860033783622,0.17048486757485087,0.1397916741541553,0.138108500231383,0.12905143152883047,0.12451108856896448,0.12614558619576427,0.17327013113011644,0.13732934299113886,0.13060121407973124,0.1299839232172702,0.12809308556083387,0.1631187667537643,0.16230824907094454,0.11621926530492296,0.2066556498100138,0.13449490454655422,0.14957271958626123,0.16633405676655427,0.17139360932175768,0.15338487881287918,0.18052300247106315,0.15011879986480098,0.13841136656112418,0.17243184048427065,0.18268613599596112,0.13618413551656058,0.14716666979883108,0.15039240363138967,0.13458269947040352,0.11606201351046752,0.1490951284287377,0.1462958760774824,0.13543288039133355,0.16553148754089578,0.1470924836945579,0.14299987467405,0.13298928875229546,0.17223970737289143,0.1513623485823885,0.15807928382712788
3,tcga.a3.3387,0.17949893107973153,0.13652035361930748,0.1871231616053209,0.16740525538463408,0.15255851455768396,0.16966697137979742,0.17478554249435757,0.16019192339369198,0.18028062385251406,0.15313386105594162,0.1251235292879535,0.17662763356320427,0.17286584813695954,0.1962710797683983,0.166394156923093,0.13789127585685057,0.16891941458163884,0.18176616719836322,0.16313325478123863,0.1822044751254199,0.16298229383894003,0.1643963217395396,0.16790111634758925,0.1827041322500956,0.1518421975487146,0.1892900780225377,0.17291265936821357,0.15886086379819414,0.16174658810274023,0.16196767391402353,0.1640375430281057,0.1791760460751249,0.1393945721710102,0.16579871512926617,0.16767493711762102,0.1365486317899594,0.178946731763443,0.18234318223579077,0.16305480030520306,0.1654621599343997,0.15942811526749984,0.15216479999537194,0.1799062873846585,0.1577873531408545,0.1463254103161841,0.1330172107296895,0.14500550037879992,0.18667335311284988,0.18764043951155135,0.1837234351490326,0.16524025028884326,0.16886152167982008,0.14147755428527425,0.18337754996287134,0.15136825888484914,0.18298028865863314,0.16955799054875131,0.16355092659187193,0.15688182857951827,0.15640641386294613,0.1662339137243961,0.18146984998999074,0.18362822452816963,0.17249517034949738,0.1473605316589589,0.15183599081622692,0.15738312882720673,0.16450474753307656,0.15635352378612824,0.1683260988159979,0.16396802361412083,0.15474182494808777,0.1773918937005,0.19265919168856618,0.17178841306962048,0.18386049627858475,0.18095195172896314,0.18438443978761968,0.15730417966055726,0.16168538653648593,0.16676382086657454,0.1762050536157145,0.1560347781141519,0.1821008446936888,0.1598009662134335,0.13259932499554206,0.17960975212148209,0.13566050737753188,0.14665103232789978,0.15268875178454874,0.1900653965118938,0.16038815692101704,0.15825601840384157,0.19835808522281456,0.14878931348141847,0.18834738035031007,0.16924721052459252,0.15805296594550125,0.17554959657507457,0.14555746949690285,0.15270674048444766,0.16310618045421763,0.16992131922716286,0.14621892775066545,0.13751809625101813,0.14717983214233643,0.17129427774674574,0.16714529335837036,0.17745621045314264,0.17519302183345062,0.16397903938019284,0.1373303919804621,0.14358231713561492,0.18429813514790724,0.1699348924829765,0.14867226878415965,0.15036828571009145,0.16522223233709638,0.14121721935274345,0.18798473659498133,0.1712257801721146,0.18611482324708764,0.16795019590638696,0.17055172745625727,0.17137211365229438,0.16850059852373725,0.14345222040036612,0.16611039530980554,0.1941199033870585
4,tcga.a3.a6ni,0.1843283738067131,0.15082584649662986,0.12288175533463461,0.1691781482843759,0.1627816128857944,0.14187464917097006,0.12817942238446478,0.11757763703109744,0.17817378783232446,0.12412395433931453,0.12669183026796488,0.11608460812194096,0.13815837208954473,0.13240543645604608,0.19456947543197067,0.1337053873716363,0.1569438913791795,0.13041756123133394,0.12736388169844642,0.1568258973293841,0.14775068082751908,0.10240136183796952,0.17527737539328211,0.13325775018154798,0.14710792030334302,0.13777261476468378,0.1238931010972007,0.17023664500549932,0.17842536497397551,0.13479166359219086,0.11904077838699009,0.1401338019994407,0.13218416875484168,0.1267720651161946,0.16205681881370929,0.14045926541860057,0.1812887126461204,0.1229520329505755,0.14394224549297996,0.13727016151347265,0.21532441891142343,0.15552026583314127,0.12881467860300505,0.13215238311346977,0.13326603983349333,0.15528392008195607,0.14408675971164928,0.13471896485381402,0.11146315734814971,0.10541507769509598,0.11903290886547029,0.1261836822209257,0.15951035830160346,0.12295127611955231,0.173059142263999,0.17729816618288516,0.15221100305166763,0.1779521949379626,0.14761697085052417,0.1523746612162596,0.11923526439931334,0.13425931271873187,0.13620561865092057,0.14571694534672647,0.13989584635176627,0.1523000494586828,0.12167860711469877,0.15762049173813747,0.12517522718664362,0.12659983701568814,0.12589818353191506,0.10452544145529624,0.11827014866995444,0.13200688808737088,0.15620163113509697,0.11743848726230821,0.12249259072469706,0.12617856672402447,0.15795805063652937,0.13202805359220307,0.12679459155115222,0.12465647216964285,0.1374587216924676,0.12044788760379735,0.1590567188625441,0.17001347562485522,0.15682717707191635,0.1336247997634036,0.1465335775330498,0.12642394796421672,0.17124891354651467,0.18123176179334613,0.12876912558456122,0.19280311637554978,0.13154238164077175,0.12741431412524645,0.1316854496902044,0.12629180777101418,0.1220909638101717,0.15625425812594027,0.13577891055812563,0.1636793027985687,0.12423413940948255,0.12693433738939613,0.13320823207434068,0.1338830112028855,0.15431873001177854,0.1506502496209318,0.15810388957915217,0.13564929235425113,0.16095119277981162,0.12042380324104045,0.14011541568097224,0.18441900905979455,0.12145512338148752,0.13211716560111678,0.17417120491606408,0.144881693649404,0.10880940943508427,0.1357738090325057,0.17239171529586325,0.13275583761729592,0.11268946936323515,0.14609680733474267,0.18793927349319106,0.1271175047648822,0.13942390983996467,0.12219209000380049,0.13290185024416054
5,tcga.a3.a6nj,0.1579973366382819,0.1308662562198671,0.15257500702958482,0.1604994457116353,0.2020996721240663,0.14780258919118427,0.1318376055910904,0.12255021809253017,0.17658496426253503,0.1649498356345783,0.13240227813043637,0.124933635325601,0.15114136654026294,0.13411298641489547,0.14023920529898723,0.16509235157382782,0.1301241104701146,0.1626873620900875,0.12942607927135785,0.0953153828487944,0.14842862762204068,0.12329690855350547,0.15728770734889846,0.18008847300427577,0.1481369154539912,0.18337822344474017,0.13199717106154885,0.13862445785401228,0.12557137434703075,0.13711763313833075,0.16640643333619493,0.15223471599787033,0.13186603923472145,0.12268216530682362,0.11939540648835002,0.16143948848246215,0.17655126661009735,0.1346065586764546,0.18163400306098246,0.1331708521362716,0.15260961489278355,0.13984843903423022,0.17790652148093344,0.14405391272090098,0.17070036440117844,0.13339370379820897,0.14891439672188894,0.13740405209393203,0.1144304664704297,0.11964043212740667,0.12960073737951897,0.15602858461178537,0.17211331757470727,0.1494941968567783,0.16135513284084577,0.12445911154252899,0.1689985437873917,0.15480881290392906,0.1491724706393674,0.17211208432870437,0.13575860743323484,0.13545760838311377,0.13951638586622536,0.1539009077294349,0.1744391916377034,0.1548455658632776,0.1471070722908707,0.15066203022726554,0.12672026933252897,0.14968849787501462,0.13640683388050837,0.1521274443361306,0.14627163117330494,0.15067618929782767,0.15417750211593648,0.12740794364144642,0.17515176687736367,0.14014644875718368,0.1719529101110327,0.13451889804452533,0.13747488192903454,0.1253546146885624,0.14708696641487232,0.14869441204759987,0.16832468862262767,0.13497021648610336,0.13941425849182112,0.1327039785062182,0.16876690987517678,0.14584565363519683,0.14135634547170436,0.18353082080727154,0.14970492535821597,0.11485515674853136,0.1477387960085739,0.14662621850750146,0.16457486410617142,0.13425627387523503,0.13732498584790984,0.1518886745567114,0.17496117271500167,0.15980471902399648,0.1217552599447767,0.1264788609894554,0.12679038566042403,0.14523361070859084,0.15315686611888227,0.14072654058265918,0.13215727175221526,0.14688239442602585,0.1666127943192064,0.18932899421052402,0.12405697592508544,0.1820764136492786,0.12292192893471404,0.1458622035663629,0.15579126715702052,0.16393763121480528,0.13527634970627206,0.13758203713850853,0.14099320390459452,0.13496129642775961,0.12378438290754704,0.16063530719226923,0.14795683978217788,0.15236415470886602,0.16685347417848917,0.15910655902317147,0.12922816739669776
6,tcga.a3.a6nl,0.16398037479685657,0.15517476705020627,0.12341290803139768,0.12326073668211758,0.18410394822575019,0.1268641637641569,0.132501364409092,0.11899692883113906,0.13782066528072304,0.1969189860706607,0.1334570787575772,0.10093206952768818,0.139654524336063,0.13343344255267614,0.13915909386657022,0.17966324812602752,0.13593940076048233,0.13847420136250077,0.13012515339253727,0.1668372844986682,0.1967690185411437,0.12130221380931289,0.1709341284513561,0.15686991405548711,0.1483562804526779,0.1942699181651915,0.12439666356327991,0.1735540547170404,0.12134283524479855,0.122315361296717,0.16179449855558553,0.18701452086090292,0.14023293097014114,0.13533890423586642,0.16114897937975778,0.15469514189626812,0.1765470651821634,0.15052599531583877,0.11590027428785402,0.12026769396865385,0.21160399845628972,0.17383769581350225,0.15327952089122956,0.1466740311686751,0.1695388890655622,0.12893745859815287,0.14492469730356333,0.1346755193604808,0.15245046774791218,0.13510893000495336,0.11762034791539602,0.12624551130588121,0.128393134140452,0.12646825332617337,0.11690101581141388,0.09725333513516712,0.16090967954702695,0.16062558459674584,0.12476485801173504,0.14352853339614885,0.13968499853075603,0.1356826000591748,0.1360634448471001,0.20074581808407885,0.18291784278856787,0.14642346221516198,0.13222671751443757,0.17970748130029193,0.12501384783564412,0.1622470853689894,0.14516559035886847,0.14941333304349486,0.13677919107839973,0.12779215411636394,0.1691202731564794,0.12612232230228884,0.17336299690566698,0.16132418014519256,0.12446466756673642,0.1327604867020117,0.12686466770818886,0.1255014413155267,0.15365964014778158,0.16665582139750407,0.15951118344466364,0.15875220303086734,0.11799911299680592,0.1331939527213862,0.14408279651061032,0.16085454423733783,0.12693577375127107,0.19576297877836799,0.159952222549203,0.11042344323232017,0.18238244227441036,0.14389207691012348,0.15422620420260255,0.13502509195596643,0.1318428906942125,0.12423954883393142,0.1549546701935039,0.16308453907317888,0.13430419515783718,0.12624709255805686,0.13028719272970085,0.14027796521119856,0.13586018312567255,0.12073777534224131,0.15823224317284193,0.157803411434284,0.12892399495100113,0.12321054765938805,0.11758797625713474,0.12831031426424847,0.11863586765476924,0.1292169117483833,0.1440705765388029,0.13045547148458211,0.17606442468621977,0.16048650182123045,0.14908051821708168,0.13313061074099156,0.12237741883469479,0.1665893586717993,0.1667599140461535,0.13892230778830952,0.18420248235177134,0.12585652554314808,0.1357429605365743
7,tcga.a3.a6nn,0.1654608777055177,0.12954552496273236,0.1492001571587366,0.17027678751630573,0.12646504587063992,0.1252762270587059,0.14135323624794213,0.14212471859353729,0.125880964411758,0.13976595819666837,0.1428922208345889,0.16889113617199877,0.14459369424375199,0.14351294190429267,0.11934484488822178,0.14918151773088836,0.16672964765766107,0.1642968871089058,0.1495631693978598,0.16482841726886752,0.1543426415999986,0.11431021694210372,0.17570407109697195,0.13715415269895162,0.1486073843486378,0.13800861502541345,0.1308822600189266,0.11596539284664167,0.13445114929966698,0.1243773400834032,0.14253413137941007,0.13996220917437113,0.132360976752402,0.18745653368325563,0.17259491979144964,0.19032250887693317,0.15743225895523297,0.1678236021985675,0.1540813142731939,0.1750525154432052,0.16153567525685736,0.14702865286433264,0.18924840054341058,0.15446080480382562,0.15991893873076787,0.15260396018066244,0.15042657007865134,0.14437408545369027,0.17525931328592345,0.1318354097794208,0.13096661400290546,0.18455708875054655,0.16638871931660806,0.12740152649506115,0.1494896542947636,0.146922529365376,0.15237726132638596,0.17019977588296506,0.15151717310394458,0.15298061002234342,0.15890572372810996,0.19404379339232308,0.13813294648133714,0.1389079055241842,0.13938334209214456,0.1729901521900762,0.14358286215053534,0.13731930443189022,0.12526421837212365,0.1304526124517418,0.16054728770939303,0.18338024773906653,0.12248488697956923,0.17644128838361817,0.1342380340581881,0.14890873315196895,0.1378915137190752,0.1817441057587279,0.16637377111428764,0.13917270659464978,0.14954171993697943,0.1382566309613279,0.1442114219221808,0.13472756166650557,0.1386600237764101,0.18348441430890247,0.14479743488893973,0.14256373803708786,0.1443850332288531,0.1634106687685614,0.1340548894885122,0.20036256996898547,0.19689487093605634,0.12132343620859527,0.15059153302687966,0.12787677678823808,0.15395998513050066,0.17156592560336242,0.1445558371805741,0.16505627424338612,0.14301118014081787,0.15893038522355207,0.12730198285171473,0.12750853848220206,0.12465839004337761,0.14927806328028134,0.12239372753338884,0.15483758041077555,0.12384522013821003,0.15618375219280578,0.15111977060038154,0.15820027317906254,0.11955585109241958,0.15427385979539487,0.12861879524680897,0.1471410543918819,0.13012042227470977,0.17383789286719512,0.17345814583679364,0.17245423659896442,0.17157308159481546,0.13895126008984143,0.1396522628745206,0.15710555353442293,0.1683180646575868,0.13019504639709883,0.18367179609833698,0.1389712244449584,0.1431755412934915
8,tcga.a3.a8cq,0.14112213591936038,0.18278532326945562,0.12232686416638124,0.13678018240078849,0.18996377788100824,0.15758091011723882,0.16329489561089422,0.11780576423874539,0.11103542103009928,0.14029832675034906,0.12955366021885711,0.1770020556815029,0.16075037080678406,0.13370543033666862,0.16689961906824244,0.19451196631708462,0.12808144165045252,0.11272186825363587,0.16125424231144378,0.11784016796651499,0.12233826791721056,0.19439840126554786,0.1699239894249124,0.14391501894360284,0.1493161581510896,0.14898101717875953,0.12515520920341214,0.1685237686292392,0.18666632032165717,0.14385209115682332,0.16867191254749261,0.21645579013276553,0.1371462318490458,0.19818016840977656,0.16157013595181025,0.20906795065273803,0.18867350909580918,0.1793301322679383,0.13750517694018421,0.156343869238579,0.1599071970263434,0.17020744041305674,0.1517738877808039,0.16582922135258962,0.12824887087170295,0.1682917653298136,0.18026507897030808,0.1421174965277781,0.11269672589125243,0.17237103916105406,0.13205728043958664,0.12556689524426679,0.17486973325466962,0.12400098154645317,0.20591881779575802,0.14821728630118838,0.16127699137930013,0.17728964590004997,0.13829445049016467,0.13902199186405148,0.1515091311664602,0.13463138405413283,0.13633781877275428,0.2371913418947506,0.19825142572263715,0.12715681115428923,0.12356388626594744,0.2031119120915426,0.16696511850466775,0.17282951851784734,0.13031178628410484,0.1155474712080222,0.12870796520613037,0.12254616791994388,0.1881519139290879,0.11980294262305369,0.12047480895281784,0.13383547892292874,0.10847792588208062,0.13209504767291333,0.12269976101275218,0.12376853030376081,0.14160564323613825,0.12472735746915067,0.13403276519064758,0.15947252069851295,0.11801568113898778,0.13128170977178252,0.16985709337470362,0.17195787543830443,0.1278807208276813,0.21075509250019242,0.13087138940678247,0.11886528584809755,0.17946317012668012,0.1248446190439399,0.1355220907908402,0.13780073497249526,0.14377942393023854,0.12411455273374639,0.14906491998314275,0.1692520330349006,0.10992172235394108,0.12758257119035682,0.14087813895254078,0.13097695150277452,0.14212283329065342,0.12124810508733799,0.18914164609907363,0.15454919205956522,0.15759832381229782,0.11852370713337398,0.15389550779572878,0.1553180528878869,0.11789064622514009,0.1386153217885066,0.14011981495641695,0.12962584978608843,0.1967184307324805,0.12756710120392425,0.18670880620322505,0.13278963470852756,0.11305072374667136,0.1641684859151802,0.19154446990570745,0.13053359401315176,0.18737759731752615,0.16419145616087374,0.13266539932641316
9,tcga.a3.a8ov,0.1991719742922971,0.12721779114067205,0.1548966178484304,0.13142948051528294,0.19083090725191532,0.1245087432873464,0.16202178317744012,0.12364193514543631,0.12041761965945473,0.20022545557287363,0.13063417591144516,0.11556490556521196,0.12876448901481774,0.13310596216495485,0.19272781350866927,0.19801024026834124,0.21257801267340715,0.19761315541909805,0.1424014130646607,0.17943805014808326,0.11028945517530296,0.17705001423252917,0.16943131472243406,0.12982109247334173,0.1491594963188034,0.13697137193988146,0.13575115979447955,0.16973538332746327,0.1264778688778019,0.1981433351793443,0.16975355409230328,0.16772573806595395,0.14539020134822037,0.18939674079963706,0.12761638035063197,0.21819767102128523,0.19978906470931088,0.12706069448823626,0.11190151059353744,0.19608348893847388,0.1345668944913307,0.18024283282201234,0.15828763869232537,0.13151265129777925,0.17523686679711764,0.1271618017252683,0.14316852600998717,0.1329932911334929,0.19267454239588006,0.17410407660115684,0.13948041683329532,0.16902961838285924,0.17949455163896672,0.12766396616269915,0.1593961153796653,0.1319766701510514,0.14067008667293934,0.18806475511070844,0.1848287398430224,0.12793033871269774,0.19401455047072833,0.13444620808214033,0.13828518551542804,0.17415297257023926,0.19672951398784302,0.18054918080331417,0.11754184763679262,0.14573690060427824,0.16377965536887215,0.1408463574330301,0.13427464575864717,0.16401933358664297,0.14764958799687172,0.14130217591331695,0.19577955383503004,0.170522988587651,0.1098589059542538,0.11265959595766611,0.1356546284535736,0.1320352499324416,0.14555406127633136,0.1304296309287415,0.15452991469241584,0.1806439713838412,0.12042566461595369,0.19983876247186064,0.1676432123958715,0.13328063539419857,0.20014211588342132,0.18872358160756872,0.13867695682688108,0.20354267289312858,0.14271640142120032,0.1893661808351138,0.18116890996961094,0.17614290303864308,0.1309999816177261,0.13829327146448295,0.18803793272267566,0.11946458980811844,0.13413216526342758,0.16927953892961825,0.11438919233426653,0.1799122525993177,0.14345651029158954,0.2105972562739176,0.12004834788843351,0.12227179214345779,0.11363112544018716,0.13102851442579247,0.17880520069324302,0.15443246774216757,0.191369114499434,0.13080045920608813,0.1564829589410066,0.17917757631679068,0.18168080445394308,0.18242208562491874,0.1307648004306366,0.14275649540623217,0.18544664519137566,0.13403258375068414,0.12496930609532675,0.13708445232855732,0.1680676496110534,0.13118022995403358,0.15202828341494892,0.12873545868615394,0.12636662629648354
